STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
61…88,001175165,C,1,711,A,61,2
61…88,002204122,C,1,712,A,61,2
61…88,001999141,C,3,703,A,61,2
61…88,001999035,C,3,701,A,61,2
61…88,001355112,C,3,702,C,61,2
61…88,002204121,C,3,700,C+,61,2
61…88,002204111,C,3,700,D+,61,2
61…88,001417167,C,3,700,F,61,2
61…88,002204172,C,1,711,F,61,2
61…89,001175165,C,1,711,A,61,2
61…89,002708102,C,3,702,A,61,2
61…89,002204122,C,1,711,A,61,2
61…89,002204121,C,3,700,A,61,2
61…89,001420114,C,1,714,A,61,2
61…89,001420112,C,3,700,B,61,2
61…89,002204111,C,3,700,B,61,2
61…89,001417168,C,3,702,C,61,2
61…89,002204172,C,1,712,C,61,2
61…90,001175163,C,1,714,A,61,2
61…90,002204122,C,1,712,B,61,2
61…90,002708102,C,3,702,B+,61,2
61…90,001999035,C,3,701,B+,61,2
61…90,002204121,C,3,700,C+,61,2
61…90,001417167,C,3,700,D,61,2
61…90,001355113,C,3,703,D+,61,2
61…90,002204111,C,3,700,D+,61,2
61…90,002204172,C,1,711,F,61,2
61…91,001175165,C,1,711,A,61,2
61…91,001999141,C,3,703,A,61,2
61…91,001999035,C,3,701,A,61,2
61…91,002204122,C,1,712,B+,61,2
61…91,001420114,C,1,725,C+,61,2
61…91,002204121,C,3,700,C+,61,2
61…91,001420112,C,3,700,D,61,2
61…91,002204111,C,3,700,D+,61,2
61…91,002204172,C,1,711,F,61,2
61…92,001175123,C,1,712,A,61,2
61…92,002204122,C,1,712,B,61,2
61…92,002204121,C,3,700,B,61,2
61…92,001420114,C,1,726,B+,61,2
61…92,001999035,C,3,701,B+,61,2
61…92,001355112,C,3,702,C,61,2
61…92,002204111,C,3,700,C,61,2
61…92,003751111,C,3,700,C+,61,2
61…92,002204172,C,1,711,D,61,2
61…92,001420112,C,3,700,F,61,2
61…93,001175165,C,1,711,A,61,2
61…93,002204122,C,1,712,A,61,2
61…93,001999035,C,3,701,B+,61,2
61…93,001355112,C,3,702,C+,61,2
61…93,002204121,C,3,700,D+,61,2
61…93,001417167,C,3,700,F,61,2
61…93,002204111,C,3,700,F,61,2
61…93,002204101,A,3,701,U,61,2
61…94,002204122,C,1,711,A,61,2
61…94,001999035,C,3,701,A,61,2
61…94,001355112,C,3,702,C+,61,2
61…94,002204121,C,3,700,C+,61,2
61…94,001420111,C,3,700,D,61,2
61…94,002204111,C,3,700,D,61,2
61…94,002204101,A,3,702,S,61,2
61…94,001417168,C,3,702,W,61,2
61…95,001420114,C,1,725,A,61,2
61…95,001175165,C,1,711,B,61,2
61…95,002204111,C,3,700,B,61,2
61…95,002204122,C,1,711,B+,61,2
61…95,001999035,C,3,701,B+,61,2
61…95,001417168,C,3,702,C,61,2
61…95,002204121,C,3,700,C+,61,2
61…95,002204172,C,1,712,C+,61,2
61…95,001355113,C,3,703,D+,61,2
61…95,001420112,C,3,700,D+,61,2
61…96,001175123,C,1,712,A,61,2
61…96,003751111,C,3,700,A,61,2
61…96,002204122,C,1,712,A,61,2
61…96,001355112,C,3,702,C,61,2
61…96,002204121,C,3,700,C+,61,2
61…96,002204172,C,1,711,D,61,2
61…96,002204111,C,3,700,D,61,2
61…96,001420111,C,3,700,D+,61,2
61…96,001417168,C,3,702,D+,61,2
61…97,001175165,C,1,711,A,61,2
61…97,002204122,C,1,712,A,61,2
61…97,001999141,C,3,703,A,61,2
61…97,001999035,C,3,701,A,61,2
61…97,001420114,C,1,725,B,61,2
61…97,001417168,C,3,702,C,61,2
61…97,002204121,C,3,700,C+,61,2
61…97,002204111,C,3,700,C+,61,2
61…97,001420112,C,3,700,D+,61,2
61…97,002204172,C,1,711,F,61,2
61…98,001175163,C,1,714,A,61,2
61…98,003751111,C,3,700,A,61,2
61…98,001355113,C,3,703,A,61,2
61…98,002204121,C,3,700,B,61,2
61…98,001420111,C,3,700,C,61,2
61…98,002204111,C,3,700,C,61,2
61…98,002204122,C,1,712,C+,61,2
61…98,001417168,C,3,702,D,61,2
61…98,002204172,C,1,711,F,61,2
61…99,001175165,C,1,711,B+,61,2
61…99,002204122,C,1,711,B+,61,2
61…99,002204121,C,3,700,C,61,2
61…99,001417168,C,3,702,F,61,2
61…99,001355113,C,3,703,F,61,2
61…99,001420114,C,1,725,F,61,2
61…99,001999035,C,3,701,F,61,2
61…99,002204172,C,1,712,F,61,2
61…99,002204111,C,3,700,F,61,2
61…99,001420112,C,3,700,W,61,2
61…100,001999035,C,3,701,A,61,2
61…100,001420114,C,1,725,B,61,2
61…100,002204122,C,1,712,B,61,2
61…100,001417168,C,3,702,C,61,2
61…100,002204111,C,3,700,C,61,2
61…100,002204121,C,3,700,C+,61,2
61…100,001420112,C,3,700,C+,61,2
61…100,001355113,C,3,703,D+,61,2
61…100,002204172,C,1,711,D+,61,2
61…101,001999212,C,3,701,A,61,2
61…101,001999035,C,3,701,A,61,2
61…101,002204122,C,1,711,B,61,2
61…101,002204121,C,3,700,C+,61,2
61…101,001417167,C,3,700,D,61,2
61…101,002204111,C,3,700,D+,61,2
61…101,002204101,A,3,702,S,61,2
61…102,001999213,C,3,701,A,61,2
61…102,001459101,C,3,701,B,61,2
61…102,002204122,C,1,711,B+,61,2
61…102,001999035,C,3,701,B+,61,2
61…102,002204121,C,3,700,C,61,2
61…102,002204111,C,3,700,C+,61,2
61…102,001417167,C,3,700,D,61,2
61…102,002204172,C,1,712,F,61,2
61…103,002204122,C,1,712,B,61,2
61…103,001999212,C,3,701,B+,61,2
61…103,001999035,C,3,701,B+,61,2
61…103,001417167,C,3,700,C,61,2
61…103,002204121,C,3,700,D,61,2
61…103,002204111,C,3,700,D,61,2
61…103,001453102,C,3,702,D+,61,2
61…103,002204172,C,1,711,F,61,2
61…103,001503101,C,1,700,W,61,2
61…105,001175165,C,1,711,A,61,2
61…105,001999141,C,3,703,A,61,2
61…105,001999035,C,3,701,A,61,2
61…105,001999033,C,3,703,B,61,2
61…105,002204122,C,1,712,B+,61,2
61…105,002204121,C,3,700,C,61,2
61…105,002204111,C,3,700,C,61,2
61…105,002204172,C,1,711,F,61,2
61…105,001417167,C,3,700,W,61,2
61…106,001420114,C,1,726,B,61,2
61…106,003751111,C,3,700,B+,61,2
61…106,002204122,C,1,712,B+,61,2
61…106,001999035,C,3,701,B+,61,2
61…106,002204121,C,3,700,C,61,2
61…106,001420112,C,3,700,D,61,2
61…106,002204111,C,3,700,D+,61,2
61…106,002204172,C,1,711,F,61,2
61…106,001417168,C,3,702,W,61,2
61…107,001175123,C,1,712,A,61,2
61…107,001420114,C,1,726,A,61,2
61…107,003751111,C,3,700,B+,61,2
61…107,002204122,C,1,712,B+,61,2
61…107,001999035,C,3,701,B+,61,2
61…107,002204111,C,3,700,C,61,2
61…107,002204121,C,3,700,C+,61,2
61…107,001420112,C,3,700,D+,61,2
61…107,002204172,C,1,711,D+,61,2
61…108,002204122,C,1,711,A,61,2
61…108,001999213,C,3,701,A,61,2
61…108,001999035,C,3,701,A,61,2
61…108,001459101,C,3,701,A,61,2
61…108,002204121,C,3,700,B+,61,2
61…108,002204111,C,3,700,C+,61,2
61…108,001417167,C,3,700,D,61,2
61…108,002204172,C,1,712,F,61,2
61…109,001999035,C,3,701,A,61,2
61…109,002204122,C,1,711,B,61,2
61…109,001355112,C,3,702,B+,61,2
61…109,002204121,C,3,700,C,61,2
61…109,002204111,C,3,700,D,61,2
61…109,002204172,C,1,712,F,61,2
61…109,001417167,C,3,700,W,61,2
61…109,001175165,C,1,711,W,61,2
61…110,001175165,C,1,711,A,61,2
61…110,002204122,C,1,712,A,61,2
61…110,001999035,C,3,701,A,61,2
61…110,001420114,C,1,725,B,61,2
61…110,002204121,C,3,700,B,61,2
61…110,001355112,C,3,702,B+,61,2
61…110,001417168,C,3,702,C,61,2
61…110,001420112,C,3,700,C,61,2
61…110,002204111,C,3,700,C+,61,2
61…110,002204172,C,1,711,D,61,2
61…111,002204122,C,1,712,A,61,2
61…111,003751111,C,3,700,B,61,2
61…111,001999035,C,3,701,B,61,2
61…111,001355113,C,3,703,C,61,2
61…111,002204111,C,3,700,C,61,2
61…111,002204121,C,3,700,C+,61,2
61…111,001417167,C,3,700,D,61,2
61…111,002204172,C,1,711,F,61,2
61…112,001175165,C,1,711,A,61,2
61…112,001420114,C,1,725,A,61,2
61…112,002204122,C,1,711,B,61,2
61…112,001999035,C,3,701,B+,61,2
61…112,001417168,C,3,702,C,61,2
61…112,001355113,C,3,703,C,61,2
61…112,002204121,C,3,700,C,61,2
61…112,001420112,C,3,700,D,61,2
61…112,002204111,C,3,700,D,61,2
61…112,002204172,C,1,712,F,61,2
61…113,001999212,C,3,701,A,61,2
61…113,001999035,C,3,701,A,61,2
61…113,002204121,C,3,700,C,61,2
61…113,002204122,C,1,711,C+,61,2
61…113,002204111,C,3,700,C+,61,2
61…113,001417167,C,3,700,D,61,2
61…113,002204101,A,3,702,S,61,2
61…114,001175165,C,1,711,A,61,2
61…114,002204122,C,1,712,A,61,2
61…114,001999141,C,3,703,A,61,2
61…114,001999035,C,3,701,A,61,2
61…114,002204121,C,3,700,B,61,2
61…114,001420114,C,1,725,B+,61,2
61…114,002204111,C,3,700,C+,61,2
61…114,001417168,C,3,702,D,61,2
61…114,002204172,C,1,711,D,61,2
61…114,001420112,C,3,700,W,61,2
61…115,001999035,C,3,701,A,61,2
61…115,003751111,C,3,700,B,61,2
61…115,002204121,C,3,700,C,61,2
61…115,002204111,C,3,700,C,61,2
61…115,002204122,C,1,712,C+,61,2
61…115,001420111,C,3,700,D+,61,2
61…115,002204172,C,1,711,F,61,2
61…115,001417168,C,3,702,W,61,2
61…117,001175165,C,1,711,A,61,2
61…117,001999212,C,3,701,A,61,2
61…117,001999141,C,3,703,A,61,2
61…117,001999035,C,3,701,A,61,2
61…117,002204122,C,1,712,B,61,2
61…117,002204121,C,3,700,C,61,2
61…117,002204111,C,3,700,C,61,2
61…117,001417167,C,3,700,D+,61,2
61…117,002204172,C,1,711,F,61,2
61…118,001420114,C,1,726,A,61,2
61…118,003751111,C,3,700,B+,61,2
61…118,002204122,C,1,712,B+,61,2
61…118,001999035,C,3,701,B+,61,2
61…118,002204121,C,3,700,C+,61,2
61…118,002204111,C,3,700,D,61,2
61…118,001417168,C,3,702,D+,61,2
61…118,001420112,C,3,700,D+,61,2
61…118,002204172,C,1,711,D+,61,2
61…119,001175163,C,1,714,A,61,2
61…119,003751111,C,3,700,A,61,2
61…119,002204122,C,1,712,A,61,2
61…119,001420114,C,1,714,A,61,2
61…119,002204172,C,1,711,B,61,2
61…119,002204111,C,3,700,B,61,2
61…119,001417168,C,3,702,C,61,2
61…119,001355113,C,3,703,C,61,2
61…119,002204121,C,3,700,C+,61,2
61…119,001420112,C,3,700,C+,61,2
61…120,001175165,C,1,711,A,61,2
61…120,001420114,C,1,725,A,61,2
61…120,002204122,C,1,712,A,61,2
61…120,001999141,C,3,703,A,61,2
61…120,001999035,C,3,701,B+,61,2
61…120,002204121,C,3,700,C+,61,2
61…120,002204111,C,3,700,C+,61,2
61…120,002204172,C,1,711,D,61,2
61…120,001420112,C,3,700,W,61,2
61…120,001417168,C,3,702,W,61,2
61…121,002204122,C,1,712,A,61,2
61…121,001999035,C,3,701,A,61,2
61…121,002204121,C,3,700,C,61,2
61…121,001355113,C,3,703,C+,61,2
61…121,002204111,C,3,700,C+,61,2
61…121,001420111,C,3,700,D,61,2
61…121,002204172,C,1,711,D,61,2
61…121,001417168,C,3,702,F,61,2
61…122,003751111,C,3,700,A,61,2
61…122,001355113,C,3,703,A,61,2
61…122,002204122,C,1,711,A,61,2
61…122,001420114,C,1,714,A,61,2
61…122,002204111,C,3,700,B+,61,2
61…122,002204172,C,1,712,C,61,2
61…122,002204121,C,3,700,C+,61,2
61…122,001417168,C,3,702,D+,61,2
61…122,001420112,C,3,700,W,61,2
61…123,001175123,C,1,712,A,61,2
61…123,001420114,C,1,726,A,61,2
61…123,001417168,C,3,702,B,61,2
61…123,002204121,C,3,700,B,61,2
61…123,001420112,C,3,700,B,61,2
61…123,003751111,C,3,700,B+,61,2
61…123,002204122,C,1,712,B+,61,2
61…123,002204111,C,3,700,B+,61,2
61…123,002204172,C,1,711,C,61,2
61…124,002204122,C,1,712,B+,61,2
61…124,001999035,C,3,701,B+,61,2
61…124,001420111,C,3,700,C,61,2
61…124,002204111,C,3,700,C,61,2
61…124,002204121,C,3,700,C+,61,2
61…124,001999033,C,3,703,C+,61,2
61…124,002204172,C,1,711,D,61,2
61…124,001417168,C,3,702,W,61,2
61…125,002204122,C,1,712,B,61,2
61…125,001999035,C,3,701,B,61,2
61…125,001999212,C,3,701,B+,61,2
61…125,001417167,C,3,700,C,61,2
61…125,002204121,C,3,700,C,61,2
61…125,001453102,C,3,702,D+,61,2
61…125,002204111,C,3,700,D+,61,2
61…125,002204172,C,1,711,F,61,2
61…125,001503101,C,1,700,W,61,2
61…126,001175163,C,1,714,A,61,2
61…126,003751111,C,3,700,A,61,2
61…126,001417168,C,3,702,A,61,2
61…126,002204122,C,1,711,A,61,2
61…126,001420114,C,1,714,A,61,2
61…126,001355113,C,3,703,B,61,2
61…126,002204121,C,3,700,B,61,2
61…126,001420112,C,3,700,B+,61,2
61…126,002204172,C,1,712,B+,61,2
61…126,002204111,C,3,700,B+,61,2
61…127,001175123,C,1,712,A,61,2
61…127,003751111,C,3,700,B+,61,2
61…127,001420112,C,3,700,C,61,2
61…127,001420114,C,1,726,C+,61,2
61…127,002204122,C,1,712,C+,61,2
61…127,001417168,C,3,702,D+,61,2
61…127,002204121,C,3,700,D+,61,2
61…127,002204111,C,3,700,D+,61,2
61…127,002204172,C,1,711,F,61,2
61…128,003751111,C,3,700,A,61,2
61…128,002204122,C,1,711,A,61,2
61…128,002204121,C,3,700,A,61,2
61…128,002204172,C,1,712,A,61,2
61…128,002204111,C,3,700,A,61,2
61…128,001420114,C,1,714,B+,61,2
61…128,001417168,C,3,702,C,61,2
61…128,001355113,C,3,703,C,61,2
61…128,001420112,C,3,700,W,61,2
61…129,003751111,C,3,700,A,61,2
61…129,002204122,C,1,711,A,61,2
61…129,001420114,C,1,714,A,61,2
61…129,002204172,C,1,712,C,61,2
61…129,001355113,C,3,703,C+,61,2
61…129,002204121,C,3,700,C+,61,2
61…129,002204111,C,3,700,C+,61,2
61…129,001417168,C,3,702,D,61,2
61…129,001420112,C,3,700,W,61,2
61…130,001999213,C,3,701,A,61,2
61…130,001999035,C,3,701,A,61,2
61…130,001355113,C,3,703,B,61,2
61…130,002204121,C,3,700,C,61,2
61…130,002204122,C,1,712,C+,61,2
61…130,001417167,C,3,700,D,61,2
61…130,002204172,C,1,711,D,61,2
61…130,002204111,C,3,700,D+,61,2
61…131,001175165,C,1,711,A,61,2
61…131,001999035,C,3,701,B+,61,2
61…131,002204172,C,1,712,C,61,2
61…131,002204111,C,3,700,C,61,2
61…131,001417168,C,3,702,C+,61,2
61…131,002204122,C,1,711,C+,61,2
61…131,002204121,C,3,700,C+,61,2
61…131,001420112,C,3,700,C+,61,2
61…131,001355113,C,3,703,D+,61,2
61…131,001420114,C,1,725,D+,61,2
61…132,001175165,C,1,712,A,61,2
61…132,003751111,C,3,700,A,61,2
61…132,002204122,C,1,711,A,61,2
61…132,001355113,C,3,703,B,61,2
61…132,002204111,C,3,700,B+,61,2
61…132,002204121,C,3,700,C+,61,2
61…132,001420111,C,3,700,D,61,2
61…132,002204172,C,1,712,D+,61,2
61…132,001417167,C,3,700,W,61,2
61…133,003751111,C,3,700,B+,61,2
61…133,001999035,C,3,701,B+,61,2
61…133,002204172,C,1,711,C,61,2
61…133,002204121,C,3,700,D+,61,2
61…133,002204111,C,3,700,D+,61,2
61…133,001420111,C,3,700,F,61,2
61…133,001417168,C,3,702,W,61,2
61…134,001175163,C,1,714,A,61,2
61…134,002204122,C,1,712,A,61,2
61…134,001999213,C,3,701,A,61,2
61…134,001999035,C,3,701,A,61,2
61…134,002204121,C,3,700,B,61,2
61…134,001355112,C,3,702,B+,61,2
61…134,002204111,C,3,700,C,61,2
61…134,001417167,C,3,700,D,61,2
61…134,002204172,C,1,711,F,61,2
61…135,001999035,C,3,701,B,61,2
61…135,001459101,C,3,701,B,61,2
61…135,001999212,C,3,701,C,61,2
61…135,002204122,C,1,711,C+,61,2
61…135,002204121,C,3,700,D,61,2
61…135,001417167,C,3,700,F,61,2
61…135,002204101,A,3,701,U,61,2
61…135,002204111,C,3,700,W,61,2
61…136,002204122,C,1,712,A,61,2
61…136,002204121,C,3,700,C,61,2
61…136,001355112,C,3,702,C+,61,2
61…136,003751111,C,3,700,C+,61,2
61…136,001417168,C,3,702,D,61,2
61…136,002204111,C,3,700,D,61,2
61…136,001420111,C,3,700,D+,61,2
61…136,002204172,C,1,711,F,61,2
61…137,003751111,C,3,700,A,61,2
61…137,002204122,C,1,711,A,61,2
61…137,001420114,C,1,714,A,61,2
61…137,001355113,C,3,703,B,61,2
61…137,002204121,C,3,700,B+,61,2
61…137,002204172,C,1,712,B+,61,2
61…137,002204111,C,3,700,B+,61,2
61…137,001417168,C,3,702,D+,61,2
61…137,001420112,C,3,700,W,61,2
61…138,001175123,C,1,712,A,61,2
61…138,001355112,C,3,702,A,61,2
61…138,001420114,C,1,726,A,61,2
61…138,002204122,C,1,712,A,61,2
61…138,001999035,C,3,701,A,61,2
61…138,001417168,C,3,702,C,61,2
61…138,002204121,C,3,700,C+,61,2
61…138,001420112,C,3,700,C+,61,2
61…138,002204172,C,1,711,C+,61,2
61…138,002204111,C,3,700,C+,61,2
61…139,001175113,C,1,711,A,61,2
61…139,002204122,C,1,712,B+,61,2
61…139,001999035,C,3,701,B+,61,2
61…139,001420111,C,3,700,C,61,2
61…139,002204172,C,1,711,C,61,2
61…139,001355113,C,3,703,C+,61,2
61…139,001417168,C,3,702,D+,61,2
61…139,002204121,C,3,700,D+,61,2
61…139,002204111,C,3,700,D+,61,2
61…140,001417167,C,3,700,F,61,2
61…140,002204122,C,1,711,F,61,2
61…140,002204121,C,3,700,F,61,2
61…140,002204111,C,3,700,F,61,2
61…140,002204101,A,3,701,U,61,2
61…140,001999035,C,3,701,W,61,2
61…141,001175163,C,1,714,A,61,2
61…141,002204122,C,1,712,A,61,2
61…141,001999035,C,3,701,A,61,2
61…141,002204121,C,3,700,C,61,2
61…141,001420111,C,3,700,D,61,2
61…141,001355113,C,3,703,D+,61,2
61…141,002204111,C,3,700,D+,61,2
61…141,001417168,C,3,702,F,61,2
61…141,002204172,C,1,711,F,61,2
61…142,001175165,C,1,711,A,61,2
61…142,001420114,C,1,725,B,61,2
61…142,002204121,C,3,700,B,61,2
61…142,001420112,C,3,700,B,61,2
61…142,002204122,C,1,711,B+,61,2
61…142,001999035,C,3,701,B+,61,2
61…142,002204172,C,1,712,C,61,2
61…142,001417168,C,3,702,C+,61,2
61…142,001355113,C,3,703,C+,61,2
61…142,002204111,C,3,700,C+,61,2
61…143,001175165,C,1,712,A,61,2
61…143,001999212,C,3,701,A,61,2
61…143,002204122,C,1,712,A,61,2
61…143,001999035,C,3,700,A,61,2
61…143,002204121,C,3,700,C,61,2
61…143,001420111,C,3,700,D,61,2
61…143,002204111,C,3,700,D,61,2
61…143,002204172,C,1,711,F,61,2
61…143,001417167,C,3,700,W,61,2
61…144,002204122,C,1,711,A,61,2
61…144,001999213,C,3,701,B,61,2
61…144,001999035,C,3,701,B,61,2
61…144,002204121,C,3,700,C,61,2
61…144,001355112,C,3,703,D+,61,2
61…144,002204111,C,3,700,D+,61,2
61…144,002204101,A,3,702,S,61,2
61…144,001417167,C,3,700,W,61,2
61…145,001175165,C,1,711,A,61,2
61…145,001999035,C,3,701,B,61,2
61…145,002204122,C,1,711,C,61,2
61…145,001355113,C,3,703,C+,61,2
61…145,002204121,C,3,700,D,61,2
61…145,002204111,C,3,700,D,61,2
61…145,002204172,C,1,712,F,61,2
61…145,001417167,C,3,700,W,61,2
61…146,001175113,C,1,711,A,61,2
61…146,001999035,C,3,701,A,61,2
61…146,002204121,C,3,700,B,61,2
61…146,002204122,C,1,712,B+,61,2
61…146,001999213,C,3,701,B+,61,2
61…146,002204111,C,3,700,C,61,2
61…146,001355112,C,3,702,C+,61,2
61…146,002204172,C,1,711,F,61,2
61…146,001417167,C,3,700,W,61,2
